flow_info: forward_iat_total, backward_iat_std, backward_iat_max, total_fhlen, total_bhlen, backward_iat_min, forward_iat_min, fpkts_per_second, flow_iat_min, forward_packet_length_mean, forward_iat_std, flow_iat_total, flow_syn, flow_fin, forward_iat_max, flow_iat_max, forward_packet_length_min, total_backward_packets, flow_iat_mean, flow_ece, flow_protocol, flow_iat_std, bpkts_per_second, backward_packet_length_mean, backward_iat_mean, total_length_of_forward_packets, flow_cwr, flow_packets_per_second, forward_iat_mean, flow_urg, total_length_of_backward_packets, flow_rst, total_forward_packets, forward_packet_length_max, flow_ack, forward_packet_length_std, backward_iat_total, backward_packet_length_max, flow_psh, backward_packet_length_std, backward_packet_length_min: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.49/2887-127.0.0.1/3390: 0.0011036396026611328, -1, -1, 0, 75, 99999, 0.0003657341003417969, 3.0, 0.0003657341003417969, 58.0, 0.0, 0.0011036396026611328, 3, 0, 0.0007379055023193359, 0.0007379055023193359, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 45: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674754444: 0.17487754730094274: 0.17487844842216566: 0.47536645752934725
127.0.0.49/2887-127.0.0.1/215: 0.0011036396026611328, -1, -1, 0, 75, 99999, 0.0003657341003417969, 3.0, 0.0003657341003417969, 58.0, 0.0, 0.0011036396026611328, 3, 0, 0.0007379055023193359, 0.0007379055023193359, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 46: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674754444: 0.17487754730094274: 0.17487844842216566: 0.47536645752934725
127.0.0.49/2887-127.0.0.1/2160: 0.0010914802551269531, -1, -1, 0, 75, 99999, 0.0003597736358642578, 3.0, 0.0003597736358642578, 58.0, 0.0, 0.0010914802551269531, 3, 0, 0.0007317066192626953, 0.0007317066192626953, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 47: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674694936: 0.17487754730033078: 0.17487844842499017: 0.47536645752772966
127.0.0.49/2887-127.0.0.1/5734: 0.001070261001586914, -1, -1, 0, 75, 99999, 0.00034928321838378906, 3.0, 0.00034928321838378906, 58.0, 0.0, 0.001070261001586914, 3, 0, 0.000720977783203125, 0.000720977783203125, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 48: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674529937: 0.1748775472986523: 0.1748784484328037: 0.4753664575232445
127.0.0.49/2887-127.0.0.1/700: 0.0010693073272705078, -1, -1, 0, 75, 99999, 0.0003485679626464844, 3.0, 0.0003485679626464844, 58.0, 0.0, 0.0010693073272705078, 3, 0, 0.0007207393646240234, 0.0007207393646240234, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 49: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674485456: 0.17487754729820645: 0.17487844843490372: 0.4753664575220354
127.0.0.49/2887-127.0.0.1/8873: 0.0010683536529541016, -1, -1, 0, 75, 99999, 0.00034809112548828125, 3.0, 0.00034809112548828125, 58.0, 0.0, 0.0010683536529541016, 3, 0, 0.0007202625274658203, 0.0007202625274658203, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 50: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674485473: 0.1748775472982055: 0.17487844843490388: 0.4753664575220359
127.0.0.49/2887-127.0.0.1/2033: 0.001068115234375, -1, -1, 0, 75, 99999, 0.00034737586975097656, 3.0, 0.00034737586975097656, 58.0, 0.0, 0.001068115234375, 3, 0, 0.0007207393646240234, 0.0007207393646240234, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 51: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.1748775467449938: 0.1748775472983446: 0.1748784484342477: 0.4753664575224139
127.0.0.49/2887-127.0.0.1/4572: 0.0010693073272705078, -1, -1, 0, 75, 99999, 0.0003478527069091797, 3.0, 0.0003478527069091797, 58.0, 0.0, 0.0010693073272705078, 3, 0, 0.0007214546203613281, 0.0007214546203613281, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 52: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674514625: 0.17487754729850022: 0.17487844843352535: 0.47536645752282825
127.0.0.49/2887-127.0.0.1/5001: 0.0010688304901123047, -1, -1, 0, 75, 99999, 0.00034737586975097656, 3.0, 0.00034737586975097656, 58.0, 0.0, 0.0010688304901123047, 3, 0, 0.0007214546203613281, 0.0007214546203613281, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 53: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674514625: 0.17487754729850022: 0.17487844843352535: 0.47536645752282825
127.0.0.49/2887-127.0.0.1/1201: 0.0010678768157958984, -1, -1, 0, 75, 99999, 0.00034737586975097656, 3.0, 0.00034737586975097656, 58.0, 0.0, 0.0010678768157958984, 3, 0, 0.0007205009460449219, 0.0007205009460449219, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 54: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674470157: 0.17487754729805347: 0.1748784484356255: 0.4753664575216195
127.0.0.49/2887-127.0.0.1/9502: 0.0010654926300048828, -1, -1, 0, 75, 99999, 0.00034618377685546875, 3.0, 0.00034618377685546875, 58.0, 0.0, 0.0010654926300048828, 3, 0, 0.0007193088531494141, 0.0007193088531494141, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 55: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.1748775467447025: 0.17487754729804908: 0.17487844843562642: 0.47536645752162204
127.0.0.49/2887-127.0.0.1/1038: 0.0010640621185302734, -1, -1, 0, 75, 99999, 0.0003457069396972656, 3.0, 0.0003457069396972656, 58.0, 0.0, 0.0010640621185302734, 3, 0, 0.0007183551788330078, 0.0007183551788330078, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 56: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674485584: 0.17487754729820035: 0.174878448434905: 0.4753664575220389
127.0.0.49/2887-127.0.0.1/81: 0.0010612010955810547, -1, -1, 0, 75, 99999, 0.00034427642822265625, 3.0, 0.00034427642822265625, 58.0, 0.0, 0.0010612010955810547, 3, 0, 0.0007169246673583984, 0.0007169246673583984, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 57: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.1748775467447034: 0.17487754729804472: 0.17487844843562733: 0.47536645752162454
127.0.0.49/2887-127.0.0.1/193: 0.00106048583984375, -1, -1, 0, 75, 99999, 0.0003437995910644531, 3.0, 0.0003437995910644531, 58.0, 0.0, 0.00106048583984375, 3, 0, 0.0007166862487792969, 0.0007166862487792969, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 58: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.1748775467447036: 0.1748775472980439: 0.17487844843562753: 0.47536645752162504
127.0.0.49/2887-127.0.0.1/3323: 0.0010862350463867188, -1, -1, 0, 75, 99999, 0.0003705024719238281, 3.0, 0.0003705024719238281, 58.0, 0.0, 0.0010862350463867188, 3, 0, 0.0007157325744628906, 0.0007157325744628906, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 59: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674393852: 0.17487754729727983: 0.17487844843923636: 0.4753664575195453
127.0.0.49/2887-127.0.0.1/1501: 0.0010879039764404297, -1, -1, 0, 75, 99999, 0.00037288665771484375, 3.0, 0.00037288665771484375, 58.0, 0.0, 0.0010879039764404297, 3, 0, 0.0007150173187255859, 0.0007150173187255859, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 60: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674393907: 0.17487754729727722: 0.17487844843923692: 0.4753664575195468
127.0.0.49/2887-127.0.0.1/1149: 0.0010879039764404297, -1, -1, 0, 75, 99999, 0.00037384033203125, 3.0, 0.00037384033203125, 58.0, 0.0, 0.0010879039764404297, 3, 0, 0.0007140636444091797, 0.0007140636444091797, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 61: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674380038: 0.1748775472971364: 0.17487844843989347: 0.47536645751916984
127.0.0.49/2887-127.0.0.1/8500: 0.0010886192321777344, -1, -1, 0, 75, 99999, 0.0003745555877685547, 3.0, 0.0003745555877685547, 58.0, 0.0, 0.0010886192321777344, 3, 0, 0.0007140636444091797, 0.0007140636444091797, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 62: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674380038: 0.1748775472971364: 0.17487844843989347: 0.47536645751916984
127.0.0.49/2887-127.0.0.1/6668: 0.001087188720703125, -1, -1, 0, 75, 99999, 0.0003745555877685547, 3.0, 0.0003745555877685547, 58.0, 0.0, 0.001087188720703125, 3, 0, 0.0007126331329345703, 0.0007126331329345703, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 174, 0, 3.0, 0.0, 0, 0, 0, 3, 58, 0, 0.0, 0, -1, 0, -1, -1: 63: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487754674334197: 0.17487754729667482: 0.17487844844205938: 0.4753664575179237
127.0.0.49/2887-127.0.0.1/1112: 0.0008702278137207031, -1, -1, 0, 100, 99999, 0.00016546249389648438, 4.0, 0.00016546249389648438, 58.0, 0.0, 0.0008702278137207031, 4, 0, 0.00041556358337402344, 0.00041556358337402344, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 232, 0, 4.0, 0.0, 0, 0, 0, 4, 58, 0, 0.0, 0, -1, 0, -1, -1: 64: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.174877704526021: 0.17487770453151402: 0.17487770452675205: 0.475366886415713
127.0.0.49/2887-127.0.0.1/1641: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 65: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/2200: 0.0007407665252685547, -1, -1, 0, 100, 99999, 0.0001220703125, 4.0, 0.0001220703125, 58.0, 0.0, 0.0007407665252685547, 4, 0, 0.0003724098205566406, 0.0003724098205566406, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 232, 0, 4.0, 0.0, 0, 0, 0, 4, 58, 0, 0.0, 0, -1, 0, -1, -1: 66: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487770452602122: 0.17487770453151297: 0.17487770452675228: 0.4753668864157136
127.0.0.49/2887-127.0.0.1/1029: 0.00074005126953125, -1, -1, 0, 100, 99999, 0.00012183189392089844, 4.0, 0.00012183189392089844, 58.0, 0.0, 0.00074005126953125, 4, 0, 0.0003724098205566406, 0.0003724098205566406, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 232, 0, 4.0, 0.0, 0, 0, 0, 4, 58, 0, 0.0, 0, -1, 0, -1, -1: 67: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487770452602122: 0.17487770453151297: 0.17487770452675228: 0.4753668864157136
127.0.0.49/2887-127.0.0.1/9155: 0.0007407665252685547, -1, -1, 0, 100, 99999, 0.00012230873107910156, 4.0, 0.00012230873107910156, 58.0, 0.0, 0.0007407665252685547, 4, 0, 0.0003724098205566406, 0.0003724098205566406, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 232, 0, 4.0, 0.0, 0, 0, 0, 4, 58, 0, 0.0, 0, -1, 0, -1, -1: 68: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487770452602122: 0.17487770453151297: 0.17487770452675228: 0.4753668864157136
127.0.0.49/2887-127.0.0.1/6112: 0.0007424354553222656, -1, -1, 0, 100, 99999, 0.0001232624053955078, 4.0, 0.0001232624053955078, 58.0, 0.0, 0.0007424354553222656, 4, 0, 0.00037288665771484375, 0.00037288665771484375, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 232, 0, 4.0, 0.0, 0, 0, 0, 4, 58, 0, 0.0, 0, -1, 0, -1, -1: 69: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487770452602122: 0.17487770453151297: 0.1748777045267523: 0.4753668864157136
127.0.0.49/2887-127.0.0.1/8085: 0.0007398128509521484, -1, -1, 0, 100, 99999, 0.0001220703125, 4.0, 0.0001220703125, 58.0, 0.0, 0.0007398128509521484, 4, 0, 0.00037169456481933594, 0.00037169456481933594, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 232, 0, 4.0, 0.0, 0, 0, 0, 4, 58, 0, 0.0, 0, -1, 0, -1, -1: 70: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487770452602122: 0.17487770453151294: 0.1748777045267523: 0.4753668864157136
127.0.0.49/2887-127.0.0.1/5214: 0.0007441043853759766, -1, -1, 0, 100, 99999, 0.00012302398681640625, 4.0, 0.00012302398681640625, 58.0, 0.0, 0.0007441043853759766, 4, 0, 0.0003719329833984375, 0.0003719329833984375, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 232, 0, 4.0, 0.0, 0, 0, 0, 4, 58, 0, 0.0, 0, -1, 0, -1, -1: 71: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.17487770452602122: 0.17487770453151294: 0.1748777045267523: 0.4753668864157136
127.0.0.49/2887-127.0.0.1/5950: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 72: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/6018: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 73: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/3476: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 74: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/1337: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 75: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/9575: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 76: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/3370: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 77: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/1152: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 78: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/1053: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 79: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/1040: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 80: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/5510: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 81: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/625: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 82: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/3351: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 83: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/2383: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 84: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/1310: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 85: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/4003: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 86: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/1216: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 87: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/99: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 88: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/9158: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 89: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/70: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 90: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/2701: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 91: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/1083: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 92: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/1078: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 93: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/1024: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 94: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
127.0.0.49/2887-127.0.0.1/7: 0, -1, -1, 0, 25, 99999, 99999, 1.0, 99999, 58.0, 0.0, 0, 1, 0, -1, -1, 58, 0, 0.0, 0, 6, 0.0, 0.0, 0, -1, 58, 0, 1.0, 0.0, 0, 0, 0, 1, 58, 0, 0.0, 0, -1, 0, -1, -1: 95: 1674496861.7, 1674496862.7: 0: 0: 1: 0: 0: 0: 0.13546036340594206: 0.13553795087240847: 0.36078255493068856: 0.36821913079096097
